id,mean_acc_[ARSLVQ],current_acc_[ARSLVQ],mean_acc_[MEB$_5$],current_acc_[MEB$_5$],mean_acc_[MEB$_{50}$],current_acc_[MEB$_{50}$],mean_acc_[MEB$_{100}$],current_acc_[MEB$_{100}$],mean_acc_[MEB$_{300}$],current_acc_[MEB$_{300}$],model_size_[ARSLVQ],model_size_[MEB$_5$],model_size_[MEB$_{50}$],model_size_[MEB$_{100}$],model_size_[MEB$_{300}$]
24990,0.839718,0.910000,0.752016,0.670000,0.856048,0.910000,0.789556,0.845000,0.774274,0.805000,8.858398,21.875977,47.758789,61.879883,62.047852
25190,0.840320,0.915000,0.751680,0.710000,0.856080,0.860000,0.789880,0.830000,0.774560,0.810000,8.858398,24.360352,38.375977,54.915039,62.047852
25390,0.840833,0.905000,0.751548,0.735000,0.856190,0.870000,0.790317,0.845000,0.775040,0.835000,8.858398,22.403320,47.333008,49.243164,63.563477
25590,0.841654,0.945000,0.751693,0.770000,0.856339,0.875000,0.791181,0.900000,0.775394,0.820000,8.858398,21.864258,47.415039,47.122070,59.102539
25790,0.842109,0.900000,0.750469,0.595000,0.856641,0.895000,0.791992,0.895000,0.775156,0.745000,8.858398,21.301758,52.813477,48.692383,60.586914
25990,0.842558,0.900000,0.749767,0.660000,0.856744,0.870000,0.792558,0.865000,0.774767,0.725000,8.858398,18.778320,41.895508,57.704102,63.219727
26190,0.843038,0.905000,0.750269,0.815000,0.857000,0.890000,0.793462,0.910000,0.774923,0.795000,8.858398,23.024414,42.329102,51.680664,62.653320
26390,0.843740,0.935000,0.750344,0.760000,0.857252,0.890000,0.794237,0.895000,0.775344,0.830000,8.858398,23.309570,43.762695,55.235352,60.668945
26590,0.844129,0.895000,0.750265,0.740000,0.857311,0.865000,0.794697,0.855000,0.775492,0.795000,8.858398,21.657227,40.313477,51.606445,63.583008
26790,0.844549,0.900000,0.750301,0.755000,0.856842,0.795000,0.795226,0.865000,0.774962,0.705000,8.858398,16.575195,46.516602,47.723633,65.524414
26990,0.845000,0.905000,0.750075,0.720000,0.856754,0.845000,0.795933,0.890000,0.774925,0.770000,8.858398,18.961914,49.149414,41.266602,65.110352
27190,0.845667,0.935000,0.750259,0.775000,0.856741,0.855000,0.796519,0.875000,0.774556,0.725000,8.858398,25.149414,42.875977,36.200195,56.317383
27390,0.846103,0.905000,0.750221,0.745000,0.856765,0.860000,0.797022,0.865000,0.774596,0.780000,8.858398,19.176758,44.879883,42.180664,58.141602
27590,0.846679,0.925000,0.750657,0.810000,0.856752,0.855000,0.797336,0.840000,0.774635,0.780000,8.858398,20.543945,52.590820,52.290039,63.532227
27790,0.847246,0.925000,0.750290,0.700000,0.857029,0.895000,0.798007,0.890000,0.774384,0.740000,8.858398,21.329102,36.372070,49.758789,53.153320
27990,0.848129,0.970000,0.751007,0.850000,0.857626,0.940000,0.798705,0.895000,0.773741,0.685000,8.858398,22.024414,40.750977,48.723633,58.661133
28190,0.848786,0.940000,0.751286,0.790000,0.857964,0.905000,0.799357,0.890000,0.773821,0.785000,8.858398,20.106445,44.711914,61.215820,52.895508
28390,0.849043,0.885000,0.751489,0.780000,0.857837,0.840000,0.799787,0.860000,0.773652,0.750000,8.858398,21.821289,34.684570,58.215820,58.606445
28590,0.849331,0.890000,0.751620,0.770000,0.858099,0.895000,0.800352,0.880000,0.773944,0.815000,8.858398,16.973633,40.864258,52.622070,58.680664
28790,0.849965,0.940000,0.751399,0.720000,0.858357,0.895000,0.800979,0.890000,0.774231,0.815000,8.858398,20.766602,38.321289,56.008789,62.106445
28990,0.850556,0.935000,0.751285,0.735000,0.858437,0.870000,0.801354,0.855000,0.774444,0.805000,8.858398,25.348633,34.204102,48.602539,62.512695
29190,0.851000,0.915000,0.751483,0.780000,0.858655,0.890000,0.801552,0.830000,0.774103,0.725000,8.858398,19.731445,41.688477,52.493164,62.047852
29390,0.851575,0.935000,0.751712,0.785000,0.858973,0.905000,0.802260,0.905000,0.773801,0.730000,8.858398,21.567383,43.750977,49.481445,58.204102
29590,0.852109,0.930000,0.751701,0.750000,0.859014,0.865000,0.802687,0.865000,0.773299,0.700000,8.858398,22.165039,42.325195,48.168945,54.704102
29790,0.852703,0.940000,0.751824,0.770000,0.859257,0.895000,0.803378,0.905000,0.773041,0.735000,8.858398,25.473633,42.266602,52.055664,62.696289
29990,0.852987,0.895000,0.751879,0.760000,0.858893,0.805000,0.803725,0.855000,0.772819,0.740000,8.858398,26.188477,44.489258,36.676758,70.543945
30190,0.853333,0.905000,0.751933,0.760000,0.858567,0.810000,0.803467,0.765000,0.772633,0.745000,8.858398,22.684570,56.524414,53.809570,68.055664
30390,0.853775,0.920000,0.751821,0.735000,0.858477,0.845000,0.804238,0.920000,0.772815,0.800000,8.858398,22.629883,56.426758,47.110352,69.016602
30590,0.854243,0.925000,0.752368,0.835000,0.858487,0.860000,0.805033,0.925000,0.772961,0.795000,8.858398,19.731445,56.583008,55.149414,66.559570
30790,0.854837,0.945000,0.752516,0.775000,0.858497,0.860000,0.805850,0.930000,0.773235,0.815000,8.858398,19.790039,38.504883,49.680664,64.563477
30990,0.855325,0.930000,0.752987,0.825000,0.858734,0.895000,0.806591,0.920000,0.773344,0.790000,8.858398,17.797852,48.540039,51.602539,59.122070
31190,0.855742,0.920000,0.752871,0.735000,0.858871,0.880000,0.807226,0.905000,0.773065,0.730000,8.858398,18.770508,50.993164,55.114258,60.258789
31390,0.856154,0.920000,0.752596,0.710000,0.858846,0.855000,0.807660,0.875000,0.772724,0.720000,8.858398,16.782227,44.930664,45.559570,61.551758
31590,0.856688,0.940000,0.752548,0.745000,0.859045,0.890000,0.808057,0.870000,0.772930,0.805000,8.858398,22.637695,49.395508,44.106445,63.118164
31790,0.857215,0.940000,0.752722,0.780000,0.858829,0.825000,0.808449,0.870000,0.773101,0.800000,8.858398,18.883789,42.485352,52.090820,65.141602
31990,0.857610,0.920000,0.752170,0.665000,0.858742,0.845000,0.808711,0.850000,0.773145,0.780000,8.858398,17.555664,47.403320,46.747070,63.614258
32190,0.857906,0.905000,0.752188,0.755000,0.858844,0.875000,0.809250,0.895000,0.773031,0.755000,8.858398,22.036133,51.313477,48.286133,65.442383
32390,0.858571,0.965000,0.752484,0.800000,0.858820,0.855000,0.809938,0.920000,0.772857,0.745000,8.858398,20.235352,49.567383,49.204102,62.079102
32590,0.859074,0.940000,0.752037,0.680000,0.858735,0.845000,0.810463,0.895000,0.772870,0.775000,8.858398,22.868164,53.348633,49.161133,58.024414
32790,0.859540,0.935000,0.751043,0.590000,0.858926,0.890000,0.810982,0.895000,0.772945,0.785000,8.858398,23.247070,44.981445,50.122070,63.981445
32990,0.859848,0.910000,0.751067,0.755000,0.858780,0.835000,0.811646,0.920000,0.772652,0.725000,8.858398,19.559570,38.833008,49.215820,69.520508
33190,0.860273,0.930000,0.751545,0.830000,0.858909,0.880000,0.812212,0.905000,0.772818,0.800000,8.858398,20.524414,48.293945,50.176758,58.583008
33390,0.860693,0.930000,0.751657,0.770000,0.859006,0.875000,0.811898,0.760000,0.772590,0.735000,8.858398,29.360352,47.426758,44.821289,61.301758
33590,0.861048,0.920000,0.751826,0.780000,0.859162,0.885000,0.812246,0.870000,0.772365,0.735000,8.858398,15.680664,43.516602,46.829102,57.782227
33790,0.861518,0.940000,0.751815,0.750000,0.859524,0.920000,0.812143,0.795000,0.772054,0.720000,8.858398,21.700195,41.821289,49.200195,60.708008
33990,0.861893,0.925000,0.751923,0.770000,0.859822,0.910000,0.812515,0.875000,0.771746,0.720000,8.858398,21.110352,48.258789,49.665039,63.055664
34190,0.862235,0.920000,0.751618,0.700000,0.860029,0.895000,0.812529,0.815000,0.771176,0.675000,8.858398,18.067383,45.665039,52.672852,64.090820
34390,0.862749,0.950000,0.751462,0.725000,0.860205,0.890000,0.812485,0.805000,0.770994,0.740000,8.858398,24.235352,54.204102,48.180664,60.141602
34590,0.862994,0.905000,0.751337,0.730000,0.860058,0.835000,0.812558,0.825000,0.771105,0.790000,8.858398,24.196289,49.700195,47.754883,64.016602
34790,0.863410,0.935000,0.751301,0.745000,0.859827,0.820000,0.812775,0.850000,0.770751,0.710000,8.858398,23.161133,38.805664,46.153320,52.680664
34990,0.863822,0.935000,0.751149,0.725000,0.860086,0.905000,0.813190,0.885000,0.770259,0.685000,8.858398,21.774414,47.403320,50.208008,59.645508
35190,0.864171,0.925000,0.751086,0.740000,0.860286,0.895000,0.813686,0.900000,0.769600,0.655000,8.858398,19.426758,44.321289,52.696289,62.004883
35390,0.864574,0.935000,0.750625,0.670000,0.860284,0.860000,0.814119,0.890000,0.769006,0.665000,8.858398,23.043945,45.282227,49.172852,70.875977
35590,0.865028,0.945000,0.750169,0.670000,0.860424,0.885000,0.814520,0.885000,0.769181,0.800000,8.858398,19.411133,45.668945,45.590820,63.114258
35790,0.865169,0.890000,0.750393,0.790000,0.860281,0.835000,0.814803,0.865000,0.769157,0.765000,8.858398,16.739258,44.266602,48.059570,64.618164
35990,0.865391,0.905000,0.750335,0.740000,0.860168,0.840000,0.814888,0.830000,0.769162,0.770000,8.858398,22.391602,49.305664,38.836914,51.239258
36190,0.865750,0.930000,0.750333,0.750000,0.860250,0.875000,0.815361,0.900000,0.769222,0.780000,8.858398,24.305664,51.833008,43.715820,63.778320
36390,0.866050,0.920000,0.750193,0.725000,0.860166,0.845000,0.815746,0.885000,0.769171,0.760000,8.858398,20.176758,47.020508,49.204102,62.188477
36590,0.866236,0.900000,0.750412,0.790000,0.860275,0.880000,0.816236,0.905000,0.769231,0.780000,8.858398,24.336914,43.250977,49.215820,64.110352
36790,0.866585,0.930000,0.750902,0.840000,0.860601,0.920000,0.816803,0.920000,0.769617,0.840000,8.858398,18.958008,49.899414,45.200195,64.192383
36990,0.866739,0.895000,0.749891,0.565000,0.860190,0.785000,0.816549,0.770000,0.769484,0.745000,8.858398,18.153320,48.250977,42.540039,65.098633
37190,0.866892,0.895000,0.749216,0.625000,0.860270,0.875000,0.816432,0.795000,0.769595,0.790000,8.858398,19.895508,46.305664,38.047852,65.610352
37390,0.867124,0.910000,0.748898,0.690000,0.860161,0.840000,0.816532,0.835000,0.769435,0.740000,8.858398,26.434570,37.778320,42.036133,58.266602
37590,0.867380,0.915000,0.748957,0.760000,0.860455,0.915000,0.817005,0.905000,0.769545,0.790000,8.858398,22.672852,38.766602,47.532227,61.805664
37790,0.867739,0.935000,0.748910,0.740000,0.860718,0.910000,0.817367,0.885000,0.769415,0.745000,8.858398,24.391602,44.817383,54.504883,64.708008
37990,0.867937,0.905000,0.749074,0.780000,0.860873,0.890000,0.817672,0.875000,0.769180,0.725000,8.858398,18.958008,44.274414,56.551758,62.137695
38190,0.868211,0.920000,0.749132,0.760000,0.860947,0.875000,0.817921,0.865000,0.769026,0.740000,8.858398,19.364258,43.583008,45.086914,71.415039
38390,0.868691,0.960000,0.749084,0.740000,0.861178,0.905000,0.818246,0.880000,0.768613,0.690000,8.858398,18.770508,42.309570,51.704102,62.000977
38590,0.868958,0.920000,0.749375,0.805000,0.861068,0.840000,0.818516,0.870000,0.768490,0.745000,8.858398,26.168945,48.926758,51.168945,68.383789
38790,0.869275,0.930000,0.749508,0.775000,0.860725,0.795000,0.818653,0.845000,0.768782,0.825000,8.858398,21.215820,54.469727,55.243164,62.129883
38990,0.869665,0.945000,0.749820,0.810000,0.860438,0.805000,0.819021,0.890000,0.768814,0.775000,8.858398,22.504883,46.805664,56.602539,58.801758
39190,0.870026,0.940000,0.749462,0.680000,0.860256,0.825000,0.819051,0.825000,0.768436,0.695000,8.858398,23.504883,53.063477,70.739258,60.622070
39390,0.870357,0.935000,0.749592,0.775000,0.860077,0.825000,0.819031,0.815000,0.768444,0.770000,8.858398,20.489258,43.633789,55.016602,55.711914
39590,0.870736,0.945000,0.749772,0.785000,0.860203,0.885000,0.819213,0.855000,0.768477,0.775000,8.858398,24.875977,40.875977,52.110352,58.204102
39790,0.870960,0.915000,0.749621,0.720000,0.860202,0.860000,0.819444,0.865000,0.768434,0.760000,8.858398,22.372070,46.282227,49.684570,64.180664
39990,0.871131,0.905000,0.749749,0.775000,0.860101,0.840000,0.819749,0.880000,0.768543,0.790000,8.858398,22.090820,51.231445,49.079102,62.684570
40190,0.871500,0.945000,0.749975,0.795000,0.860225,0.885000,0.820300,0.930000,0.768500,0.760000,8.858398,21.887695,41.239258,40.536133,61.661133
40390,0.871716,0.915000,0.750249,0.805000,0.860398,0.895000,0.820373,0.835000,0.768458,0.760000,8.858398,25.489258,42.313477,46.180664,59.739258
40590,0.871832,0.895000,0.750322,0.765000,0.860371,0.855000,0.820743,0.895000,0.768663,0.810000,8.858398,21.653320,44.340820,48.719727,61.149414
40790,0.872217,0.950000,0.749631,0.610000,0.860369,0.860000,0.821133,0.900000,0.768719,0.780000,8.858398,20.942383,52.340820,51.145508,61.149414
40990,0.872475,0.925000,0.748971,0.615000,0.860392,0.865000,0.821569,0.910000,0.768652,0.755000,8.858398,20.012695,46.637695,53.055664,63.594727
41190,0.872927,0.965000,0.748439,0.640000,0.860634,0.910000,0.821951,0.900000,0.768390,0.715000,8.858398,24.129883,43.200195,51.551758,64.512695
41390,0.873228,0.935000,0.748568,0.775000,0.860704,0.875000,0.822403,0.915000,0.768350,0.760000,8.858398,26.551758,49.184570,46.102539,65.442383
41590,0.873285,0.885000,0.748309,0.695000,0.860604,0.840000,0.822198,0.780000,0.768237,0.745000,8.858398,23.200195,49.141602,41.672852,63.149414
41790,0.873606,0.940000,0.748726,0.835000,0.860649,0.870000,0.822067,0.795000,0.768293,0.780000,8.858398,21.293945,42.446289,44.704102,67.024414
41990,0.873828,0.920000,0.748278,0.655000,0.860670,0.865000,0.822201,0.850000,0.768182,0.745000,8.858398,21.036133,41.465820,49.071289,70.473633
42190,0.873881,0.885000,0.748262,0.745000,0.860738,0.875000,0.822476,0.880000,0.768167,0.765000,8.858398,18.379883,44.774414,49.059570,67.024414
42390,0.874218,0.945000,0.748294,0.755000,0.860900,0.895000,0.822844,0.900000,0.768341,0.805000,8.858398,19.680664,46.719727,52.571289,67.067383
42590,0.874340,0.900000,0.748797,0.855000,0.860873,0.855000,0.822925,0.840000,0.768349,0.770000,8.858398,20.422852,40.426758,50.137695,64.645508
42790,0.874601,0.930000,0.749038,0.800000,0.860751,0.835000,0.823310,0.905000,0.768568,0.815000,8.858398,26.540039,49.403320,52.239258,65.032227
42990,0.874907,0.940000,0.749089,0.760000,0.860748,0.860000,0.823715,0.910000,0.768154,0.680000,8.858398,19.993164,50.895508,44.844727,62.637695
43190,0.875279,0.955000,0.749093,0.750000,0.860977,0.910000,0.824023,0.890000,0.768256,0.790000,8.858398,19.188477,45.508789,46.735352,64.926758
43390,0.875509,0.925000,0.749560,0.850000,0.860926,0.850000,0.824097,0.840000,0.768472,0.815000,8.858398,19.946289,40.278320,53.235352,66.442383
43590,0.875783,0.935000,0.749608,0.760000,0.860737,0.820000,0.824447,0.900000,0.768664,0.810000,8.858398,25.551758,46.071289,55.762695,61.446289
43790,0.876055,0.935000,0.749587,0.745000,0.860826,0.880000,0.824862,0.915000,0.768555,0.745000,8.858398,21.489258,42.352539,52.825195,61.739258
43990,0.876324,0.935000,0.749703,0.775000,0.860822,0.860000,0.825205,0.900000,0.768584,0.775000,8.858398,20.547852,39.719727,55.770508,62.188477
44190,0.876545,0.925000,0.749886,0.790000,0.860955,0.890000,0.825568,0.905000,0.768523,0.755000,8.858398,22.645508,49.192383,54.809570,65.532227
44390,0.876629,0.895000,0.749910,0.755000,0.860995,0.870000,0.825679,0.850000,0.768801,0.830000,8.858398,22.043945,46.165039,43.172852,59.168945
44590,0.876892,0.935000,0.750293,0.835000,0.860901,0.840000,0.825833,0.860000,0.768964,0.805000,8.858398,20.649414,52.368164,49.028320,58.520508
44790,0.876973,0.895000,0.750269,0.745000,0.860964,0.875000,0.826031,0.870000,0.769013,0.780000,8.858398,21.227539,34.911133,51.993164,63.559570
44990,0.877054,0.895000,0.750000,0.690000,0.861094,0.890000,0.826250,0.875000,0.768929,0.750000,8.858398,18.395508,44.762695,52.106445,66.086914
45190,0.877356,0.945000,0.750089,0.770000,0.861244,0.895000,0.826489,0.880000,0.768933,0.770000,8.858398,24.731445,46.235352,54.575195,63.040039
45390,0.877633,0.940000,0.750177,0.770000,0.861239,0.860000,0.826637,0.860000,0.768982,0.780000,8.858398,19.204102,44.313477,52.602539,63.680664
45590,0.877819,0.920000,0.750198,0.755000,0.861366,0.890000,0.826608,0.820000,0.768943,0.760000,8.858398,17.336914,42.254883,44.075195,57.649414
45790,0.878026,0.925000,0.750022,0.710000,0.861557,0.905000,0.826930,0.900000,0.768443,0.655000,8.858398,25.309570,41.747070,48.528320,61.141602
45990,0.878231,0.925000,0.750175,0.785000,0.861441,0.835000,0.827096,0.865000,0.768559,0.795000,8.858398,22.668945,33.813477,48.653320,56.747070
46190,0.878413,0.920000,0.750217,0.760000,0.861543,0.885000,0.827283,0.870000,0.768587,0.775000,8.858398,21.395508,39.290039,42.922852,60.622070
46390,0.878723,0.950000,0.750303,0.770000,0.861775,0.915000,0.827381,0.850000,0.768788,0.815000,8.858398,26.309570,35.903320,36.575195,62.079102
46590,0.878879,0.915000,0.750431,0.780000,0.861552,0.810000,0.827586,0.875000,0.768470,0.695000,8.858398,18.282227,47.899414,42.594727,61.161133
46790,0.878927,0.890000,0.750107,0.675000,0.861438,0.835000,0.827940,0.910000,0.768519,0.780000,8.858398,20.450195,49.208008,44.079102,64.075195
46990,0.879124,0.925000,0.750000,0.725000,0.861410,0.855000,0.828397,0.935000,0.768376,0.735000,8.858398,23.872070,50.497070,46.043945,65.528320
47190,0.879213,0.900000,0.750064,0.765000,0.861404,0.860000,0.828723,0.905000,0.768383,0.770000,8.858398,24.481445,42.243164,46.629883,62.583008
47390,0.879280,0.895000,0.750169,0.775000,0.861525,0.890000,0.829131,0.925000,0.768326,0.755000,8.858398,17.192383,48.727539,50.657227,66.446289
47590,0.879515,0.935000,0.750000,0.710000,0.861835,0.935000,0.829072,0.815000,0.768439,0.795000,8.858398,25.313477,46.817383,56.723633,65.965820
47790,0.879748,0.935000,0.750147,0.785000,0.861849,0.865000,0.829433,0.915000,0.768214,0.715000,8.858398,22.469727,41.555664,54.110352,58.145508
47990,0.879958,0.930000,0.750502,0.835000,0.862092,0.920000,0.829686,0.890000,0.768452,0.825000,8.858398,19.723633,44.219727,49.114258,64.688477
48190,0.880229,0.945000,0.750750,0.810000,0.862313,0.915000,0.829792,0.855000,0.768333,0.740000,8.858398,20.040039,48.321289,46.688477,62.180664
48390,0.880581,0.965000,0.750913,0.790000,0.862469,0.900000,0.830166,0.920000,0.768257,0.750000,8.858398,21.571289,42.696289,53.106445,50.887695
48590,0.880868,0.950000,0.751095,0.795000,0.862665,0.910000,0.830537,0.920000,0.767955,0.695000,8.858398,19.821289,39.364258,49.661133,59.598633
48790,0.881049,0.925000,0.751091,0.750000,0.862901,0.920000,0.830905,0.920000,0.767510,0.660000,8.858398,20.645508,37.282227,50.653320,62.137695
48990,0.881127,0.900000,0.751148,0.765000,0.862848,0.850000,0.830963,0.845000,0.767275,0.710000,8.858398,18.719727,42.180664,51.559570,59.192383
49190,0.881388,0.945000,0.751224,0.770000,0.863082,0.920000,0.831020,0.845000,0.767163,0.740000,8.858398,22.750977,45.622070,43.098633,60.575195
49390,0.881646,0.945000,0.751301,0.770000,0.863354,0.930000,0.831341,0.910000,0.767154,0.765000,8.858398,26.317383,43.106445,47.208008,58.110352
49590,0.881862,0.935000,0.751296,0.750000,0.863300,0.850000,0.831680,0.915000,0.767024,0.735000,8.858398,15.735352,54.559570,54.797852,59.133789
49790,0.882077,0.935000,0.751290,0.750000,0.863468,0.905000,0.831855,0.875000,0.766835,0.720000,8.858398,21.434570,55.090820,56.227539,53.907227
49990,0.882309,0.940000,0.751325,0.760000,0.863213,0.800000,0.832068,0.885000,0.766586,0.705000,8.858398,18.446289,51.758789,56.661133,57.208008